-15.0,-15.0,0.0
-14.8,-15.0,0.0
-14.600000000000001,-15.0,0.0
-14.400000000000002,-15.0,0.0
-14.200000000000003,-15.0,0.0
-14.000000000000004,-15.0,0.0
-13.800000000000004,-15.0,0.0
-13.600000000000005,-15.0,0.0
-13.400000000000006,-15.0,0.0
-13.200000000000006,-15.0,0.0
-13.000000000000007,-15.0,0.0
-12.800000000000008,-15.0,0.0
-12.600000000000009,-15.0,0.0
-12.40000000000001,-15.0,0.0
-12.20000000000001,-15.0,0.0
-12.00000000000001,-15.0,0.0
-11.800000000000011,-15.0,0.0
-11.600000000000012,-15.0,0.0
-11.400000000000013,-15.0,0.0
-11.200000000000014,-15.0,0.0
-11.000000000000014,-15.0,0.0
-10.800000000000015,-15.0,0.0
-10.600000000000016,-15.0,0.0
-10.400000000000016,-15.0,0.0
-10.200000000000017,-15.0,0.0
-10.000000000000018,-15.0,0.0
-9.800000000000018,-15.0,0.0
-9.60000000000002,-15.0,0.0
-9.40000000000002,-15.0,0.0
-9.20000000000002,-15.0,0.0
-9.000000000000021,-15.0,0.0
-8.800000000000022,-15.0,0.0
-8.600000000000023,-15.0,0.0
-8.400000000000023,-15.0,0.0
-8.200000000000024,-15.0,0.0
-8.000000000000025,-15.0,0.0
-7.800000000000026,-15.0,0.0
-7.600000000000026,-15.0,0.0
-7.400000000000027,-15.0,0.0
-7.200000000000028,-15.0,0.0
-7.000000000000028,-15.0,0.0
-6.800000000000029,-15.0,0.0
-6.60000000000003,-15.0,0.0
-6.4000000000000306,-15.0,0.0
-6.200000000000031,-15.0,0.0
-6.000000000000032,-15.0,0.0
-5.800000000000033,-15.0,0.0
-5.600000000000033,-15.0,0.0
-5.400000000000034,-15.0,0.0
-5.200000000000035,-15.0,0.0
-5.0000000000000355,-15.0,0.0
-4.800000000000036,-15.0,0.0
-4.600000000000037,-15.0,0.0
-4.400000000000038,-15.0,0.0
-4.200000000000038,-15.0,0.0
-4.000000000000039,-15.0,0.0
-3.80000000000004,-15.0,0.0
-3.6000000000000405,-15.0,0.0
-3.400000000000041,-15.0,0.0
-3.200000000000042,-15.0,0.0
-3.0000000000000426,-15.0,0.0
-2.8000000000000433,-15.0,0.0
-2.600000000000044,-15.0,0.0
-2.4000000000000448,-15.0,0.0
-2.2000000000000455,-15.0,0.0
-2.000000000000046,-15.0,0.0
-1.800000000000047,-15.0,1.1985108321424405
-1.6000000000000476,-15.0,4.8242209840183925
-1.4000000000000483,-15.0,8.795366962034723
-1.200000000000049,-15.0,9.464127644439813
-1.0000000000000497,-15.0,6.855339927931789
-0.8000000000000504,-15.0,3.335941123601481
-0.6000000000000512,-15.0,1.0483902606994413
-0.40000000000005187,-15.0,0.7120449730228188
-0.20000000000005258,-15.0,1.6588036243131534
-5.3290705182007514e-14,-15.0,2.77370871052814
0.199999999999946,-15.0,3.3745904695009776
0.3999999999999453,-15.0,3.209167454261405
0.5999999999999446,-15.0,0.0
0.7999999999999439,-15.0,0.0
0.9999999999999432,-15.0,0.0
1.1999999999999424,-15.0,0.0
1.3999999999999417,-15.0,0.0
1.599999999999941,-15.0,0.0
1.7999999999999403,-15.0,0.0
1.9999999999999396,-15.0,0.0
2.199999999999939,-15.0,0.0
2.399999999999938,-15.0,0.0
2.5999999999999375,-15.0,0.0
2.7999999999999368,-15.0,0.0
2.999999999999936,-15.0,0.0
3.1999999999999353,-15.0,0.0
3.3999999999999346,-15.0,0.0
3.599999999999934,-15.0,0.0
3.799999999999933,-15.0,0.0
3.9999999999999325,-15.0,0.0
4.199999999999932,-15.0,0.0
4.399999999999931,-15.0,0.0
4.59999999999993,-15.0,0.0
4.79999999999993,-15.0,0.0
4.999999999999929,-15.0,0.0
5.199999999999928,-15.0,0.0
5.3999999999999275,-15.0,0.0
5.599999999999927,-15.0,0.0
5.799999999999926,-15.0,0.0
5.999999999999925,-15.0,0.0
6.199999999999925,-15.0,0.0
6.399999999999924,-15.0,0.0
6.599999999999923,-15.0,0.0
6.7999999999999226,-15.0,0.0
6.999999999999922,-15.0,0.0
7.199999999999921,-15.0,0.0
7.39999999999992,-15.0,0.0
7.59999999999992,-15.0,0.0
7.799999999999919,-15.0,0.0
7.999999999999918,-15.0,0.0
8.199999999999918,-15.0,0.0
8.399999999999917,-15.0,0.0
8.599999999999916,-15.0,0.0
8.799999999999915,-15.0,0.0
8.999999999999915,-15.0,0.0
9.199999999999914,-15.0,0.0
9.399999999999913,-15.0,0.0
9.599999999999913,-15.0,0.0
9.799999999999912,-15.0,0.0
9.999999999999911,-15.0,0.0
10.19999999999991,-15.0,0.0
10.39999999999991,-15.0,0.0
10.599999999999909,-15.0,0.0
10.799999999999908,-15.0,0.0
10.999999999999908,-15.0,0.0
11.199999999999907,-15.0,0.0
11.399999999999906,-15.0,0.0
11.599999999999905,-15.0,0.0
11.799999999999905,-15.0,0.0
11.999999999999904,-15.0,0.0
12.199999999999903,-15.0,0.0
12.399999999999903,-15.0,0.0
12.599999999999902,-15.0,0.0
12.799999999999901,-15.0,0.0
12.9999999999999,-15.0,0.0
13.1999999999999,-15.0,0.0
13.399999999999899,-15.0,0.0
13.599999999999898,-15.0,0.0
13.799999999999898,-15.0,0.0
13.999999999999897,-15.0,0.0
14.199999999999896,-15.0,0.0
14.399999999999896,-15.0,0.0
14.599999999999895,-15.0,0.0
14.799999999999894,-15.0,0.0
14.999999999999893,-15.0,0.0
-15.0,-14.8,0.0
-14.8,-14.8,0.0
-14.600000000000001,-14.8,0.0
-14.400000000000002,-14.8,0.0
-14.200000000000003,-14.8,0.0
-14.000000000000004,-14.8,0.0
-13.800000000000004,-14.8,0.0
-13.600000000000005,-14.8,0.0
-13.400000000000006,-14.8,0.0
-13.200000000000006,-14.8,0.0
-13.000000000000007,-14.8,0.0
-12.800000000000008,-14.8,0.0
-12.600000000000009,-14.8,0.0
-12.40000000000001,-14.8,0.0
-12.20000000000001,-14.8,0.0
-12.00000000000001,-14.8,0.0
-11.800000000000011,-14.8,0.0
-11.600000000000012,-14.8,0.0
-11.400000000000013,-14.8,0.0
-11.200000000000014,-14.8,0.0
-11.000000000000014,-14.8,0.0
-10.800000000000015,-14.8,0.0
-10.600000000000016,-14.8,0.0
-10.400000000000016,-14.8,0.0
-10.200000000000017,-14.8,0.0
-10.000000000000018,-14.8,0.0
-9.800000000000018,-14.8,0.0
-9.60000000000002,-14.8,0.0
-9.40000000000002,-14.8,0.0
-9.20000000000002,-14.8,0.0
-9.000000000000021,-14.8,0.0
-8.800000000000022,-14.8,0.0
-8.600000000000023,-14.8,0.0
-8.400000000000023,-14.8,0.0
-8.200000000000024,-14.8,0.0
-8.000000000000025,-14.8,0.0
-7.800000000000026,-14.8,0.0
-7.600000000000026,-14.8,0.0
-7.400000000000027,-14.8,0.0
-7.200000000000028,-14.8,0.0
-7.000000000000028,-14.8,0.0
-6.800000000000029,-14.8,0.0
-6.60000000000003,-14.8,0.0
-6.4000000000000306,-14.8,0.0
-6.200000000000031,-14.8,0.0
-6.000000000000032,-14.8,0.0
-5.800000000000033,-14.8,0.0
-5.600000000000033,-14.8,0.0
-5.400000000000034,-14.8,0.0
-5.200000000000035,-14.8,0.0
-5.0000000000000355,-14.8,0.0
-4.800000000000036,-14.8,0.0
-4.600000000000037,-14.8,0.0
-4.400000000000038,-14.8,0.0
-4.200000000000038,-14.8,0.0
-4.000000000000039,-14.8,0.0
-3.80000000000004,-14.8,0.0
-3.6000000000000405,-14.8,0.0
-3.400000000000041,-14.8,0.0
-3.200000000000042,-14.8,0.0
-3.0000000000000426,-14.8,0.0
-2.8000000000000433,-14.8,0.0
-2.600000000000044,-14.8,0.0
-2.4000000000000448,-14.8,0.0
-2.2000000000000455,-14.8,0.0
-2.000000000000046,-14.8,0.0
-1.800000000000047,-14.8,0.8459644228765624
-1.6000000000000476,-14.8,2.16720490000412
-1.4000000000000483,-14.8,3.3588729664660115
-1.200000000000049,-14.8,3.527765000769145
-1.0000000000000497,-14.8,2.7514128599786023
-0.8000000000000504,-14.8,1.512906091597548
-0.6000000000000512,-14.8,0.5498637723589744
